Student_ID,Quiz_ID,Topic,Difficulty,Score,Time_Taken
Student_74,Quiz_69,Math,Medium,6.75,48.09
Student_74,Quiz_70,Biology,Easy,74.04,20.03
Student_74,Quiz_71,Chemistry,Easy,3.54,44.3
Student_74,Quiz_72,Physics,Hard,19.77,36.45
Student_74,Quiz_73,Geography,Easy,45.76,55.36
Student_74,Quiz_74,English,Medium,41.56,43.28
Student_74,Quiz_75,English,Medium,52.19,40.17
Student_74,Quiz_76,English,Hard,29.94,57.25
Student_74,Quiz_77,Biology,Easy,27.79,58.4
Student_74,Quiz_78,History,Medium,54.26,19.22
Student_74,Quiz_79,Math,Medium,75.63,28.74
Student_74,Quiz_80,Math,Medium,48.65,13.29
Student_74,Quiz_81,Physics,Hard,63.15,11.73
Student_74,Quiz_82,Biology,Easy,34.08,19.41
Student_74,Quiz_83,Math,Medium,58.42,44.82
Student_74,Quiz_84,History,Medium,14.22,16.95
Student_74,Quiz_85,Chemistry,Hard,14.06,10.59
Student_74,Quiz_86,Biology,Hard,44.1,48.51
Student_74,Quiz_87,Biology,Hard,42.38,23.17
Student_74,Quiz_88,Biology,Easy,68.45,10.03
Student_74,Quiz_89,Math,Easy,88.34,14.08
Student_74,Quiz_90,English,Hard,64.23,56.0
Student_74,Quiz_91,Math,Hard,90.46,14.15
Student_74,Quiz_92,Chemistry,Easy,10.82,56.57
Student_74,Quiz_93,English,Hard,93.13,8.79
Student_74,Quiz_94,Geography,Hard,4.45,28.6
Student_74,Quiz_95,Biology,Hard,83.71,57.99
Student_74,Quiz_96,History,Easy,98.02,48.9
Student_74,Quiz_97,Biology,Easy,45.81,20.41
Student_74,Quiz_98,Biology,Hard,30.21,26.72
Student_74,Quiz_99,English,Hard,0.45,38.16
Student_74,Quiz_100,English,Medium,28.71,12.48
Student_75,Quiz_1,Math,Medium,93.24,58.75
Student_75,Quiz_2,Chemistry,Easy,35.8,21.59
Student_75,Quiz_3,Physics,Medium,14.78,49.96
Student_75,Quiz_4,Math,Easy,36.77,51.07
Student_75,Quiz_5,Chemistry,Easy,22.84,41.14
Student_75,Quiz_6,Geography,Hard,78.78,18.47
Student_75,Quiz_7,English,Hard,68.17,11.17
Student_75,Quiz_8,Biology,Medium,65.48,32.09
Student_75,Quiz_9,Chemistry,Hard,2.65,34.79
Student_75,Quiz_10,English,Medium,89.06,12.73
Student_75,Quiz_11,Physics,Medium,70.59,59.4
Student_75,Quiz_12,Geography,Hard,37.87,29.7
Student_75,Quiz_13,Chemistry,Hard,65.21,20.55
Student_75,Quiz_14,Physics,Medium,10.59,34.71
Student_75,Quiz_15,History,Medium,45.9,57.71
Student_75,Quiz_16,Chemistry,Hard,41.65,12.44
Student_75,Quiz_17,Chemistry,Medium,5.64,55.14
Student_75,Quiz_18,Geography,Hard,71.54,56.57
Student_75,Quiz_19,History,Hard,90.27,55.48
Student_75,Quiz_20,English,Hard,33.23,18.21
Student_75,Quiz_21,Math,Medium,85.82,5.62
Student_75,Quiz_22,Math,Hard,12.15,35.67
Student_75,Quiz_23,Geography,Hard,70.59,38.25
Student_75,Quiz_24,Chemistry,Hard,46.89,13.72
Student_75,Quiz_25,Math,Hard,88.28,56.32
Student_75,Quiz_26,Chemistry,Easy,29.09,40.48
Student_75,Quiz_27,Biology,Easy,54.58,32.99
Student_75,Quiz_28,Math,Hard,62.03,23.74
Student_75,Quiz_29,Chemistry,Medium,24.44,7.34
Student_75,Quiz_30,Biology,Easy,70.99,26.65
Student_75,Quiz_31,Chemistry,Hard,90.08,56.08
Student_75,Quiz_32,Math,Easy,18.73,12.47
Student_75,Quiz_33,History,Hard,30.21,43.55
Student_75,Quiz_34,Biology,Hard,6.53,50.47
Student_75,Quiz_35,Geography,Easy,57.97,53.08
Student_75,Quiz_36,Math,Easy,52.23,50.62
Student_75,Quiz_37,Math,Medium,93.39,21.33
Student_75,Quiz_38,Biology,Hard,54.64,36.01
Student_75,Quiz_39,Physics,Hard,67.45,19.24
Student_75,Quiz_40,History,Easy,25.98,8.92
Student_75,Quiz_41,English,Easy,99.54,48.02
Student_75,Quiz_42,English,Hard,58.6,29.77
Student_75,Quiz_43,Chemistry,Easy,13.67,11.94
Student_75,Quiz_44,Biology,Hard,47.78,29.44
Student_75,Quiz_45,Math,Hard,96.88,8.43
Student_75,Quiz_46,English,Medium,32.68,17.64
Student_75,Quiz_47,History,Medium,0.3,52.01
Student_75,Quiz_48,Biology,Hard,89.38,39.98
Student_75,Quiz_49,Chemistry,Easy,82.3,59.62
Student_75,Quiz_50,Math,Easy,11.91,52.66
Student_75,Quiz_51,History,Easy,1.73,30.69
Student_75,Quiz_52,History,Hard,49.25,20.85
Student_75,Quiz_53,History,Hard,44.46,29.41
Student_75,Quiz_54,English,Easy,69.01,28.46
Student_75,Quiz_55,Math,Easy,60.65,57.97
Student_75,Quiz_56,Math,Hard,35.74,35.31
Student_75,Quiz_57,Geography,Medium,68.09,23.03
Student_75,Quiz_58,English,Easy,32.92,53.25
Student_75,Quiz_59,Geography,Hard,45.28,13.83
Student_75,Quiz_60,Chemistry,Hard,13.78,52.79
Student_75,Quiz_61,Geography,Hard,80.59,48.57
Student_75,Quiz_62,Math,Medium,86.36,47.16
Student_75,Quiz_63,Biology,Hard,25.78,21.63
Student_75,Quiz_64,Chemistry,Hard,49.72,39.68
Student_75,Quiz_65,English,Hard,89.13,33.79
Student_75,Quiz_66,English,Medium,84.16,25.87
Student_75,Quiz_67,Chemistry,Medium,42.0,48.55
Student_75,Quiz_68,Biology,Easy,43.34,6.41
Student_75,Quiz_69,Biology,Medium,90.83,43.59
Student_75,Quiz_70,Math,Easy,53.1,7.63
Student_75,Quiz_71,Biology,Hard,25.65,29.82
Student_75,Quiz_72,English,Hard,52.52,6.19
Student_75,Quiz_73,Physics,Easy,3.11,38.14
Student_75,Quiz_74,Geography,Hard,19.01,47.57
Student_75,Quiz_75,Physics,Medium,17.89,44.77
Student_75,Quiz_76,English,Easy,13.95,16.9
Student_75,Quiz_77,English,Hard,41.51,47.63
Student_75,Quiz_78,History,Easy,90.3,6.84
Student_75,Quiz_79,Physics,Medium,62.12,40.58
Student_75,Quiz_80,Biology,Easy,8.71,35.91
Student_75,Quiz_81,Math,Easy,72.0,12.7
Student_75,Quiz_82,Physics,Medium,58.33,20.88
Student_75,Quiz_83,History,Easy,43.79,11.89
Student_75,Quiz_84,Chemistry,Hard,2.49,7.11
Student_75,Quiz_85,Biology,Medium,27.78,10.85
Student_75,Quiz_86,Physics,Easy,99.7,45.29
Student_75,Quiz_87,Geography,Medium,96.08,49.06
Student_75,Quiz_88,Math,Easy,90.37,34.6
Student_75,Quiz_89,Chemistry,Medium,72.91,15.79
Student_75,Quiz_90,English,Hard,21.9,46.37
Student_75,Quiz_91,English,Easy,60.8,27.84
Student_75,Quiz_92,Math,Easy,25.99,8.93
Student_75,Quiz_93,Biology,Medium,20.32,56.87
Student_75,Quiz_94,History,Easy,6.7,46.43
Student_75,Quiz_95,History,Easy,2.98,37.39
Student_75,Quiz_96,Geography,Medium,23.2,39.24
Student_75,Quiz_97,Physics,Medium,54.05,24.65
Student_75,Quiz_98,Chemistry,Easy,87.35,25.19
Student_75,Quiz_99,English,Medium,19.84,46.7
Student_75,Quiz_100,Biology,Medium,72.85,40.16
Student_76,Quiz_1,Math,Easy,93.71,16.61
Student_76,Quiz_2,English,Medium,35.01,16.16
Student_76,Quiz_3,Chemistry,Hard,49.27,50.29
Student_76,Quiz_4,Physics,Hard,90.8,57.16
Student_76,Quiz_5,English,Easy,88.17,42.4
Student_76,Quiz_6,Chemistry,Easy,2.38,26.61
Student_76,Quiz_7,Geography,Hard,42.24,6.87
Student_76,Quiz_8,Biology,Medium,37.38,29.0
Student_76,Quiz_9,History,Medium,15.7,12.75
Student_76,Quiz_10,Biology,Hard,68.34,48.99
Student_76,Quiz_11,Geography,Easy,75.44,31.0
Student_76,Quiz_12,Chemistry,Easy,31.95,37.09
Student_76,Quiz_13,Biology,Hard,19.21,43.1
Student_76,Quiz_14,Physics,Easy,43.27,48.28
Student_76,Quiz_15,History,Medium,25.27,53.11
Student_76,Quiz_16,Biology,Easy,52.18,24.78
Student_76,Quiz_17,Chemistry,Medium,42.87,26.56
Student_76,Quiz_18,Chemistry,Medium,75.09,28.59
Student_76,Quiz_19,English,Easy,13.59,5.67
Student_76,Quiz_20,English,Hard,6.25,26.49
Student_76,Quiz_21,History,Hard,51.33,39.01
Student_76,Quiz_22,Physics,Hard,95.85,11.9
Student_76,Quiz_23,Geography,Medium,90.91,46.8
Student_76,Quiz_24,Geography,Medium,3.72,58.72
Student_76,Quiz_25,Physics,Medium,89.43,46.42
Student_76,Quiz_26,Physics,Easy,90.96,20.91
Student_76,Quiz_27,English,Medium,66.08,54.21
Student_76,Quiz_28,Chemistry,Easy,12.99,18.03
Student_76,Quiz_29,Biology,Hard,3.18,24.19
Student_76,Quiz_30,Math,Easy,62.32,54.84
Student_76,Quiz_31,History,Easy,24.62,53.78
Student_76,Quiz_32,English,Easy,45.19,10.09
Student_76,Quiz_33,Chemistry,Medium,90.32,51.32
Student_76,Quiz_34,English,Medium,93.02,26.08
Student_76,Quiz_35,English,Easy,17.24,14.06
Student_76,Quiz_36,English,Medium,54.77,59.85
Student_76,Quiz_37,Geography,Easy,41.74,59.71
Student_76,Quiz_38,History,Hard,99.48,22.9
Student_76,Quiz_39,Chemistry,Easy,67.47,26.09
Student_76,Quiz_40,Geography,Hard,6.75,45.83
Student_76,Quiz_41,History,Medium,9.53,19.68
Student_76,Quiz_42,Biology,Easy,38.73,32.2
Student_76,Quiz_43,Geography,Hard,9.81,6.95
Student_76,Quiz_44,Geography,Hard,41.6,49.16
Student_76,Quiz_45,Math,Easy,25.35,56.11
Student_76,Quiz_46,Physics,Hard,79.74,57.44
Student_76,Quiz_47,Biology,Hard,93.51,36.66
Student_76,Quiz_48,English,Medium,32.6,7.47
Student_76,Quiz_49,Biology,Hard,56.86,11.77
Student_76,Quiz_50,Math,Medium,38.09,28.71
Student_76,Quiz_51,Physics,Medium,66.66,53.91
Student_76,Quiz_52,Chemistry,Medium,10.6,17.52
Student_76,Quiz_53,Chemistry,Easy,27.1,29.82
Student_76,Quiz_54,Chemistry,Medium,72.39,27.29
Student_76,Quiz_55,English,Easy,21.96,29.53
Student_76,Quiz_56,History,Hard,38.53,19.26
Student_76,Quiz_57,English,Hard,8.65,9.92
Student_76,Quiz_58,Geography,Easy,39.81,58.67
Student_76,Quiz_59,History,Hard,9.14,55.12
Student_76,Quiz_60,Biology,Easy,43.39,35.97
Student_76,Quiz_61,History,Medium,5.27,17.61
Student_76,Quiz_62,English,Hard,82.38,40.34
Student_76,Quiz_63,Physics,Easy,37.63,7.83
Student_76,Quiz_64,Geography,Hard,95.4,31.27
Student_76,Quiz_65,Biology,Hard,81.49,49.06
Student_76,Quiz_66,Biology,Easy,95.39,48.14
Student_76,Quiz_67,Physics,Easy,48.37,54.09
Student_76,Quiz_68,Chemistry,Easy,49.51,29.13
Student_76,Quiz_69,Biology,Medium,76.23,54.37
Student_76,Quiz_70,Biology,Hard,13.95,17.13
Student_76,Quiz_71,Biology,Medium,26.8,9.86
Student_76,Quiz_72,English,Easy,33.2,24.3
Student_76,Quiz_73,Physics,Medium,31.27,8.91
Student_76,Quiz_74,Biology,Hard,54.22,30.82
Student_76,Quiz_75,English,Medium,82.69,34.92
Student_76,Quiz_76,English,Easy,71.3,25.98
Student_76,Quiz_77,Geography,Hard,18.53,11.11
Student_76,Quiz_78,Geography,Hard,46.07,59.1
Student_76,Quiz_79,Physics,Medium,36.21,43.88
Student_76,Quiz_80,Geography,Easy,41.88,19.85
Student_76,Quiz_81,English,Easy,11.74,45.81
Student_76,Quiz_82,Physics,Medium,53.0,40.87
Student_76,Quiz_83,English,Medium,30.9,14.13
Student_76,Quiz_84,Biology,Hard,47.45,22.93
Student_76,Quiz_85,Physics,Hard,86.31,23.95
Student_76,Quiz_86,Biology,Hard,53.55,32.03
Student_76,Quiz_87,Geography,Hard,78.25,6.54
Student_76,Quiz_88,Physics,Hard,19.06,30.84
Student_76,Quiz_89,Math,Medium,74.94,35.19
Student_76,Quiz_90,Chemistry,Easy,16.19,37.87
Student_76,Quiz_91,Biology,Easy,32.91,49.07
Student_76,Quiz_92,Math,Medium,1.21,39.68
Student_76,Quiz_93,History,Hard,60.76,30.52
Student_76,Quiz_94,Biology,Hard,32.07,40.9
Student_76,Quiz_95,Geography,Easy,79.83,15.28
Student_76,Quiz_96,Geography,Easy,64.12,13.09
Student_76,Quiz_97,English,Hard,90.7,27.54
Student_76,Quiz_98,Math,Easy,0.59,41.39
Student_76,Quiz_99,Geography,Easy,64.73,45.66
Student_76,Quiz_100,Math,Medium,0.26,15.0
Student_77,Quiz_1,Physics,Medium,93.27,47.91
Student_77,Quiz_2,Math,Medium,17.23,57.42
Student_77,Quiz_3,Chemistry,Hard,77.85,23.13
Student_77,Quiz_4,Physics,Easy,48.37,22.18
Student_77,Quiz_5,Chemistry,Hard,11.59,47.33
Student_77,Quiz_6,Physics,Medium,90.05,7.59
Student_77,Quiz_7,Chemistry,Easy,8.66,6.57
Student_77,Quiz_8,History,Medium,41.41,36.01
Student_77,Quiz_9,Geography,Easy,80.74,18.13
Student_77,Quiz_10,Physics,Easy,0.52,8.87
Student_77,Quiz_11,English,Medium,13.06,19.2
Student_77,Quiz_12,English,Hard,47.17,22.71
Student_77,Quiz_13,Geography,Easy,7.98,38.99
Student_77,Quiz_14,History,Medium,13.24,5.62
Student_77,Quiz_15,History,Medium,28.0,25.71
Student_77,Quiz_16,Math,Easy,98.28,28.43
Student_77,Quiz_17,Physics,Medium,88.56,42.0
Student_77,Quiz_18,Chemistry,Easy,1.68,17.55
Student_77,Quiz_19,History,Easy,66.55,9.17
Student_77,Quiz_20,Chemistry,Hard,86.02,40.52
Student_77,Quiz_21,English,Easy,10.46,29.58
Student_77,Quiz_22,Geography,Hard,46.26,51.03
Student_77,Quiz_23,Geography,Medium,42.42,36.5
Student_77,Quiz_24,Geography,Medium,72.44,38.19
Student_77,Quiz_25,Geography,Medium,62.55,36.98
Student_77,Quiz_26,Math,Easy,19.2,52.86
Student_77,Quiz_27,Chemistry,Medium,15.59,32.67
Student_77,Quiz_28,Geography,Easy,97.68,17.28
Student_77,Quiz_29,English,Medium,73.33,55.89
Student_77,Quiz_30,History,Hard,6.91,7.95
Student_77,Quiz_31,History,Medium,85.91,35.34
Student_77,Quiz_32,History,Medium,9.12,35.95
Student_77,Quiz_33,Chemistry,Hard,42.02,14.02
Student_77,Quiz_34,English,Hard,23.02,22.45
Student_77,Quiz_35,English,Hard,62.18,34.55
Student_77,Quiz_36,Geography,Hard,72.23,52.17
Student_77,Quiz_37,Chemistry,Easy,86.52,10.19
Student_77,Quiz_38,History,Medium,8.64,36.93
Student_77,Quiz_39,Math,Hard,77.02,5.44
Student_77,Quiz_40,Physics,Easy,49.26,38.93
Student_77,Quiz_41,Geography,Medium,53.76,35.98
Student_77,Quiz_42,Chemistry,Hard,77.43,59.53
Student_77,Quiz_43,Biology,Hard,49.15,13.14
Student_77,Quiz_44,Biology,Medium,51.51,40.22
Student_77,Quiz_45,English,Easy,39.41,59.61
Student_77,Quiz_46,English,Hard,55.91,55.71
Student_77,Quiz_47,History,Hard,25.28,25.57
Student_77,Quiz_48,Math,Easy,8.62,44.57
Student_77,Quiz_49,English,Medium,63.07,25.44
Student_77,Quiz_50,Geography,Medium,34.32,40.61
Student_77,Quiz_51,Biology,Medium,75.58,14.06
Student_77,Quiz_52,Math,Hard,21.98,15.43
Student_77,Quiz_53,Math,Hard,43.48,15.25
Student_77,Quiz_54,English,Hard,82.31,55.5
Student_77,Quiz_55,English,Easy,71.79,51.97
Student_77,Quiz_56,Biology,Easy,59.47,30.08
Student_77,Quiz_57,English,Easy,93.87,10.94
Student_77,Quiz_58,Physics,Hard,9.88,39.22
Student_77,Quiz_59,History,Hard,20.13,16.66
Student_77,Quiz_60,Geography,Medium,11.95,44.16
Student_77,Quiz_61,English,Easy,59.49,39.33
Student_77,Quiz_62,History,Easy,77.1,32.78
Student_77,Quiz_63,English,Easy,7.66,47.6
Student_77,Quiz_64,Chemistry,Hard,83.2,14.48
Student_77,Quiz_65,Biology,Easy,13.3,14.44
Student_77,Quiz_66,Chemistry,Hard,25.37,30.19
Student_77,Quiz_67,Physics,Easy,39.43,20.56
Student_77,Quiz_68,English,Easy,96.87,37.58
Student_77,Quiz_69,Biology,Hard,94.29,6.41
Student_77,Quiz_70,Chemistry,Easy,82.0,16.56
Student_77,Quiz_71,Physics,Easy,39.44,34.07
Student_77,Quiz_72,Chemistry,Easy,0.88,18.26
Student_77,Quiz_73,English,Easy,92.8,58.52
Student_77,Quiz_74,Geography,Medium,44.46,16.6
Student_77,Quiz_75,English,Easy,20.34,20.27
Student_77,Quiz_76,Chemistry,Easy,21.18,9.98
Student_77,Quiz_77,History,Easy,46.51,52.72
Student_77,Quiz_78,Math,Easy,22.26,5.68
Student_77,Quiz_79,Physics,Easy,12.05,38.41
Student_77,Quiz_80,Math,Hard,53.37,28.82
Student_77,Quiz_81,History,Medium,20.49,55.5
Student_77,Quiz_82,English,Easy,81.53,7.38
Student_77,Quiz_83,Physics,Easy,17.98,56.54
Student_77,Quiz_84,History,Hard,29.6,12.67
Student_77,Quiz_85,Biology,Medium,80.33,17.49
Student_77,Quiz_86,Chemistry,Easy,73.27,38.87
Student_77,Quiz_87,History,Hard,59.87,43.35
Student_77,Quiz_88,History,Medium,2.95,43.49
Student_77,Quiz_89,Geography,Easy,71.21,31.63
Student_77,Quiz_90,Physics,Hard,48.32,57.6
Student_77,Quiz_91,Chemistry,Medium,9.47,6.97
Student_77,Quiz_92,History,Easy,7.56,49.21
Student_77,Quiz_93,English,Hard,66.2,45.83
Student_77,Quiz_94,Physics,Medium,70.88,59.49
Student_77,Quiz_95,Chemistry,Medium,22.19,19.12
Student_77,Quiz_96,Geography,Medium,1.39,23.25
Student_77,Quiz_97,Geography,Hard,82.07,27.09
Student_77,Quiz_98,History,Easy,95.08,58.78
Student_77,Quiz_99,History,Easy,73.37,55.23
Student_77,Quiz_100,Geography,Easy,6.26,24.47
Student_78,Quiz_1,Chemistry,Medium,19.74,27.96
Student_78,Quiz_2,Physics,Medium,46.28,40.84
Student_78,Quiz_3,English,Easy,36.65,58.48
Student_78,Quiz_4,History,Medium,0.31,40.24
Student_78,Quiz_5,Biology,Hard,86.57,11.93
Student_78,Quiz_6,Geography,Medium,72.99,11.5
Student_78,Quiz_7,Physics,Medium,59.21,17.45
Student_78,Quiz_8,History,Medium,53.41,5.89
Student_78,Quiz_9,Chemistry,Medium,90.77,55.12
Student_78,Quiz_10,Physics,Hard,7.76,58.29
Student_78,Quiz_11,History,Medium,16.66,5.46
Student_78,Quiz_12,English,Medium,61.22,32.62
Student_78,Quiz_13,Physics,Hard,55.21,14.85
Student_78,Quiz_14,Chemistry,Hard,72.11,53.03
Student_78,Quiz_15,Math,Medium,86.51,29.49
Student_78,Quiz_16,Math,Hard,17.59,17.75
Student_78,Quiz_17,Physics,Hard,30.85,29.79
Student_78,Quiz_18,Biology,Easy,53.03,27.9
Student_78,Quiz_19,Physics,Easy,93.41,43.48
Student_78,Quiz_20,Geography,Medium,11.17,27.92
Student_78,Quiz_21,Chemistry,Hard,26.05,50.86
Student_78,Quiz_22,Geography,Easy,94.31,52.56
Student_78,Quiz_23,Physics,Easy,60.1,50.27
Student_78,Quiz_24,Biology,Hard,13.35,6.53
Student_78,Quiz_25,Physics,Medium,1.42,32.3
Student_78,Quiz_26,Math,Easy,72.75,36.17
Student_78,Quiz_27,History,Easy,75.37,44.06
Student_78,Quiz_28,History,Medium,70.28,8.52
Student_78,Quiz_29,Chemistry,Medium,64.38,57.46
Student_78,Quiz_30,Chemistry,Hard,55.82,46.8
Student_78,Quiz_31,Physics,Hard,4.05,23.38
Student_78,Quiz_32,History,Hard,82.06,31.74
Student_78,Quiz_33,Biology,Medium,1.61,30.07
Student_78,Quiz_34,Geography,Medium,15.65,50.1
Student_78,Quiz_35,Physics,Hard,17.36,50.0
Student_78,Quiz_36,English,Medium,73.07,58.25
Student_78,Quiz_37,Math,Hard,71.47,37.27
Student_78,Quiz_38,Math,Easy,68.5,11.38
Student_78,Quiz_39,History,Easy,48.57,15.67
Student_78,Quiz_40,Geography,Easy,87.46,46.18
Student_78,Quiz_41,Physics,Medium,96.81,12.26
Student_78,Quiz_42,Math,Hard,44.95,20.04
Student_78,Quiz_43,Math,Easy,21.51,39.7
Student_78,Quiz_44,Biology,Easy,81.72,56.75
Student_78,Quiz_45,Chemistry,Easy,45.18,33.09
Student_78,Quiz_46,Biology,Easy,64.49,10.93
Student_78,Quiz_47,Math,Hard,26.97,59.93
Student_78,Quiz_48,English,Medium,46.14,49.27
Student_78,Quiz_49,English,Hard,33.46,41.34
Student_78,Quiz_50,Biology,Hard,86.14,14.79
Student_78,Quiz_51,Biology,Medium,15.54,59.47
Student_78,Quiz_52,Physics,Medium,31.44,26.66
Student_78,Quiz_53,Biology,Easy,87.01,49.5
Student_78,Quiz_54,Biology,Easy,62.01,25.15
Student_78,Quiz_55,History,Medium,81.08,12.62
Student_78,Quiz_56,Math,Medium,85.62,27.3
Student_78,Quiz_57,Chemistry,Hard,96.61,45.94
Student_78,Quiz_58,Physics,Hard,22.1,52.3
Student_78,Quiz_59,Math,Hard,2.96,19.34
Student_78,Quiz_60,Geography,Hard,34.09,32.41
Student_78,Quiz_61,Physics,Hard,16.37,55.18
Student_78,Quiz_62,Math,Hard,82.69,46.38
Student_78,Quiz_63,History,Medium,43.72,41.75
Student_78,Quiz_64,Math,Easy,1.05,8.37
Student_78,Quiz_65,Chemistry,Hard,11.29,7.67
Student_78,Quiz_66,History,Easy,1.09,37.63
Student_78,Quiz_67,English,Medium,3.37,52.57
Student_78,Quiz_68,Chemistry,Easy,24.7,35.59
Student_78,Quiz_69,Chemistry,Hard,51.15,42.97
Student_78,Quiz_70,Biology,Easy,66.13,34.03
Student_78,Quiz_71,History,Easy,85.96,45.76
Student_78,Quiz_72,Chemistry,Hard,40.5,11.15
Student_78,Quiz_73,Physics,Medium,63.5,21.13
Student_78,Quiz_74,Geography,Easy,71.32,8.12
Student_78,Quiz_75,Chemistry,Hard,55.53,58.22
Student_78,Quiz_76,Physics,Medium,90.3,51.21
Student_78,Quiz_77,Physics,Medium,62.52,15.55
Student_78,Quiz_78,Math,Easy,75.34,54.86
Student_78,Quiz_79,English,Easy,57.5,45.17
Student_78,Quiz_80,Math,Easy,71.81,10.93
Student_78,Quiz_81,English,Easy,32.2,50.2
Student_78,Quiz_82,Physics,Easy,69.06,7.13
Student_78,Quiz_83,Biology,Hard,84.9,52.41
Student_78,Quiz_84,Math,Medium,77.22,30.28
Student_78,Quiz_85,History,Hard,11.34,38.21
Student_78,Quiz_86,Math,Easy,71.47,34.8
Student_78,Quiz_87,Chemistry,Medium,22.51,48.82
Student_78,Quiz_88,Biology,Medium,54.75,23.22
Student_78,Quiz_89,Geography,Easy,33.99,32.65
Student_78,Quiz_90,History,Medium,90.7,50.63
Student_78,Quiz_91,Chemistry,Medium,11.15,55.29
Student_78,Quiz_92,Geography,Medium,17.12,53.25
Student_78,Quiz_93,Geography,Medium,50.57,23.61
Student_78,Quiz_94,Physics,Hard,59.6,20.56
Student_78,Quiz_95,History,Hard,22.38,5.83
Student_78,Quiz_96,Physics,Easy,57.37,50.31
Student_78,Quiz_97,English,Hard,93.24,32.88
Student_78,Quiz_98,Chemistry,Easy,86.55,29.61
Student_78,Quiz_99,Biology,Medium,87.57,38.82
Student_78,Quiz_100,History,Hard,80.33,45.49
Student_79,Quiz_1,Biology,Medium,79.99,26.73
Student_79,Quiz_2,Physics,Easy,95.64,22.94
Student_79,Quiz_3,English,Easy,23.11,30.7
Student_79,Quiz_4,Math,Hard,49.34,55.37
Student_79,Quiz_5,History,Medium,55.0,41.31
Student_79,Quiz_6,Math,Hard,35.82,56.34
Student_79,Quiz_7,Math,Medium,47.09,55.63
Student_79,Quiz_8,Geography,Easy,87.2,41.38
Student_79,Quiz_9,Geography,Hard,95.18,31.33
Student_79,Quiz_10,Geography,Hard,25.85,48.1
Student_79,Quiz_11,Chemistry,Easy,48.74,25.47
Student_79,Quiz_12,Math,Medium,33.35,16.67
Student_79,Quiz_13,Geography,Medium,12.91,15.43
Student_79,Quiz_14,Geography,Medium,50.39,37.42
Student_79,Quiz_15,English,Hard,27.76,19.72
Student_79,Quiz_16,Biology,Easy,19.87,56.25
Student_79,Quiz_17,Geography,Medium,94.87,40.71
Student_79,Quiz_18,Math,Hard,4.52,28.66
Student_79,Quiz_19,Biology,Hard,57.48,56.31
Student_79,Quiz_20,Physics,Hard,66.46,28.16
Student_79,Quiz_21,Geography,Medium,71.35,57.27
Student_79,Quiz_22,Biology,Medium,65.29,49.17
Student_79,Quiz_23,Chemistry,Hard,41.55,28.83
Student_79,Quiz_24,History,Hard,98.79,16.9
Student_79,Quiz_25,English,Medium,69.84,51.35
Student_79,Quiz_26,English,Medium,3.49,5.68
Student_79,Quiz_27,Geography,Medium,35.25,41.53
Student_79,Quiz_28,English,Medium,98.04,24.85
Student_79,Quiz_29,English,Hard,68.35,30.16
Student_79,Quiz_30,Chemistry,Easy,39.05,32.72
Student_79,Quiz_31,Chemistry,Easy,10.33,23.08
Student_79,Quiz_32,Chemistry,Hard,41.14,47.13
Student_79,Quiz_33,Physics,Medium,21.46,14.09
Student_79,Quiz_34,Biology,Medium,85.79,36.48
Student_79,Quiz_35,Geography,Medium,86.21,26.68
Student_79,Quiz_36,Math,Hard,18.07,51.62
Student_79,Quiz_37,English,Hard,38.62,21.87
Student_79,Quiz_38,Math,Easy,71.88,37.7
Student_79,Quiz_39,Math,Medium,74.77,5.45
Student_79,Quiz_40,History,Easy,27.13,15.92
Student_79,Quiz_41,Geography,Hard,18.93,39.64
Student_79,Quiz_42,Chemistry,Medium,93.67,9.32
Student_79,Quiz_43,Chemistry,Medium,11.41,53.04
Student_79,Quiz_44,Chemistry,Easy,83.84,7.73
Student_79,Quiz_45,English,Hard,75.4,41.23
Student_79,Quiz_46,English,Easy,53.6,9.03
Student_79,Quiz_47,Physics,Medium,91.96,43.06
Student_79,Quiz_48,Physics,Medium,1.88,52.87
Student_79,Quiz_49,History,Hard,45.73,59.77
Student_79,Quiz_50,Math,Easy,4.01,25.37
Student_79,Quiz_51,Math,Hard,7.68,37.52
Student_79,Quiz_52,Physics,Hard,93.1,13.93
Student_79,Quiz_53,Math,Hard,69.36,25.25
Student_79,Quiz_54,Math,Medium,77.42,19.73
Student_79,Quiz_55,Chemistry,Easy,81.03,7.56
Student_79,Quiz_56,Geography,Hard,1.02,52.75
Student_79,Quiz_57,Math,Medium,91.53,20.56
Student_79,Quiz_58,Math,Hard,69.88,29.28
Student_79,Quiz_59,Biology,Medium,23.06,34.07
Student_79,Quiz_60,History,Easy,10.77,50.56
Student_79,Quiz_61,Math,Hard,13.05,58.56
Student_79,Quiz_62,Math,Hard,28.78,27.43
Student_79,Quiz_63,Geography,Easy,25.28,56.45
Student_79,Quiz_64,History,Hard,96.25,56.98
Student_79,Quiz_65,History,Easy,67.79,8.26
Student_79,Quiz_66,Physics,Medium,96.96,16.2
Student_79,Quiz_67,Math,Easy,27.7,50.89
Student_79,Quiz_68,Math,Easy,4.29,13.25
Student_79,Quiz_69,Physics,Hard,89.6,9.78
Student_79,Quiz_70,Biology,Medium,47.02,59.82
Student_79,Quiz_71,Chemistry,Easy,24.96,49.12
Student_79,Quiz_72,History,Medium,29.07,12.75
Student_79,Quiz_73,English,Hard,63.15,16.97
Student_79,Quiz_74,Biology,Medium,38.01,45.51
